0.000120512,967,360,0.125,348120
0.000206368,858,605,0.00195312,519090
6.25E-05,557,187,0.03125,104159
0.000308224,715,988,1.91E-06,706420
4.31E-05,248,91,6.10E-05,22568
0.000211872,159,928,0.000488281,147552
0.000202688,681,619,3.05E-05,421539
0.0001392,616,494,0.25,304304
0.000136832,64,625,0.015625,40000
7.99E-05,240,253,6.10E-05,60720
7.24E-05,861,151,0.5,130011
0.00026512,820,853,0.015625,699460
0.000282944,904,943,0.0625,852472
5.35E-05,433,108,0.000976562,46764
6.28E-05,486,118,0.5,57348
4.68E-05,683,24,1,16392
4.55E-05,286,84,0.0625,24024
0.000109312,428,433,3.05E-05,185324
8.41E-05,292,300,0.00195312,87600
2.26E-05,691,2,0.00195312,1382
0.000298912,641,987,1.53E-05,632667
8.90E-05,806,315,0.000488281,253890
0.000121504,662,382,0.00012207,252884
0.000242784,267,968,1,258456
9.13E-05,725,227,7.63E-06,164575
7.25E-05,671,152,0.00195312,101992
6.51E-05,889,167,0.000244141,148463
0.000122496,919,384,1,352896
3.49E-05,594,39,0.0078125,23166
5.16E-05,69,141,0.0625,9729
4.72E-05,794,96,0.000244141,76224
6.57E-05,244,207,0.00195312,50508
9.82E-05,958,350,0.015625,335300
9.00E-05,779,308,7.63E-06,239932
8.35E-05,46,291,0.00390625,13386
0.000101216,887,359,0.5,318433
4.39E-05,609,57,0.00195312,34713
0.000163392,99,685,0.000244141,67815
3.62E-05,614,51,0.000488281,31314
0.000119584,522,461,0.5,240642
0.000230496,471,847,3.05E-05,398937
0.000432608,441,1017,0.015625,448497
5.24E-05,957,150,0.00012207,143550
0.000187296,436,733,0.5,319588
8.27E-05,867,173,0.0625,149991
0.000135872,726,422,1,306372
6.11E-05,740,179,6.10E-05,132460
6.19E-05,897,180,0.03125,161460
0.00011952,583,470,0.0625,274010
6.29E-05,164,166,0.00195312,27224
3.17E-05,50,15,0.125,750
5.65E-05,420,149,0.00390625,62580
0.000113504,232,442,1,102544
5.77E-05,365,151,0.125,55115
0.000182784,927,521,0.25,482967
6.07E-05,188,199,0.5,37412
0.00023568,912,795,0.0625,725040
6.55E-05,747,205,6.10E-05,153135
0.0001208,497,471,0.125,234087
0.000237856,83,1019,0.0078125,84577
0.0001008,908,287,0.000488281,260596
6.31E-05,852,88,0.0625,74976
7.15E-05,452,137,0.015625,61924
0.000220032,940,701,0.000488281,658940
0.000236832,924,739,1.91E-06,682836
0.000303488,1017,981,7.63E-06,997677
0.000154752,46,647,0.0625,29762
7.40E-05,474,146,1,69204
0.000259136,682,821,0.0625,559922
0.000212864,897,656,0.25,588432
0.000215296,402,847,1,340494
0.000274048,1010,907,1.53E-05,916070
8.58E-05,333,200,1.53E-05,66600
8.74E-05,674,205,6.10E-05,138170
0.000108416,310,399,0.25,123690
3.72E-05,650,74,1,48100
4.43E-05,8,101,0.0078125,808
0.000172288,366,674,0.000976562,246684
7.31E-05,968,253,0.00012207,244904
0.000208416,865,630,1.91E-06,544950
0.000218944,302,843,0.000976562,254586
3.29E-05,897,18,0.125,16146
2.43E-05,546,6,0.015625,3276
0.00020944,78,825,0.00012207,64350
0.000247968,539,801,1.53E-05,431739
0.000107008,213,395,1.53E-05,84135
9.49E-05,527,343,0.5,180761
0.000288832,612,997,1.53E-05,610164
0.000264064,755,868,0.03125,655340
0.00010736,612,396,1.53E-05,242352
0.000156704,966,510,0.00012207,492660
0.000253536,838,844,0.5,707272
0.000230464,297,1018,0.03125,302346
0.000166816,863,482,3.05E-05,415966
0.000194592,306,838,0.25,256428
0.000193984,190,835,1.53E-05,158650
4.17E-05,113,75,0.5,8475
0.000118144,861,433,0.00390625,372813
0.00028752,691,942,0.000244141,650922
0.00021984,320,976,0.00012207,312320
0.00028432,704,1013,1.91E-06,713152
0.00010928,730,404,0.125,294920
0.000108704,249,423,0.125,105327
0.000211072,744,713,0.25,530472
0.000138336,586,466,0.015625,273076
3.62E-05,486,19,0.00390625,9234
0.000282624,954,923,0.0078125,880542
0.000235648,758,751,0.03125,569258
0.000119712,169,450,0.000244141,76050
6.12E-05,252,188,0.000976562,47376
0.00026752,800,989,7.63E-06,791200
7.16E-05,730,214,0.00195312,156220
0.000207552,300,867,0.00012207,260100
0.000118304,382,429,3.05E-05,163878
0.000161632,871,526,3.81E-06,458146
0.000185952,115,817,0.00390625,93955
0.000106272,541,290,0.015625,156890
0.000308768,694,983,0.000244141,682202
0.000127232,119,427,1,50813
0.000191456,354,760,0.000244141,269040
0.000127392,467,475,0.0625,221825
0.000173888,22,792,0.125,17424
4.30E-05,991,88,6.10E-05,87208
6.83E-05,187,221,0.25,41327
0.00018096,775,524,1,406100
0.000119136,835,376,0.00012207,313960
0.00021024,141,939,0.000488281,132399
0.00014592,410,530,0.03125,217300
0.000257504,975,819,0.125,798525
0.000256704,764,828,0.125,632592
9.15E-05,54,334,0.0078125,18036
3.77E-05,854,30,0.00390625,25620
0.000124832,885,406,0.25,359310
0.000113888,395,365,0.000976562,144175
0.000113632,470,405,0.000244141,190350
0.000136832,697,533,0.0078125,371501
0.000112768,587,316,0.25,185492
0.00013504,96,481,0.0625,46176
7.55E-05,563,190,6.10E-05,106970
4.36E-05,18,93,0.00390625,1674
0.000274656,903,876,1,791028
6.35E-05,44,184,0.00390625,8096
3.48E-05,535,47,0.125,25145
0.000234208,695,724,1,503180
6.22E-05,821,147,0.000488281,120687
0.000136704,307,482,6.10E-05,147974
0.000203488,10,929,0.000244141,9290
0.000298304,475,991,0.03125,470725
0.00020848,878,666,0.0625,584748
0.000224896,614,720,1.53E-05,442080
0.000190432,88,855,0.00390625,75240
0.000226784,381,924,7.63E-06,352044
0.000138912,291,443,0.00012207,128913
0.000182784,174,703,0.000976562,122322
0.00013632,672,506,6.10E-05,340032
0.000211968,708,662,0.00012207,468696
5.63E-05,133,103,0.000488281,13699
0.000101152,344,324,0.25,111456
0.000117312,742,372,0.125,276024
5.95E-05,881,166,0.0078125,146246
7.07E-05,602,155,0.00012207,93310
5.34E-05,826,73,0.03125,60298
0.000144256,889,444,1.53E-05,394716
7.52E-05,885,240,6.10E-05,212400
0.000118944,29,458,0.125,13282
0.000118048,60,494,0.03125,29640
0.000101696,350,387,1.53E-05,135450
0.000127296,782,487,1.53E-05,380834
0.0002624,876,857,1.53E-05,750732
0.000192224,827,562,1,464774
0.000192512,174,849,7.63E-06,147726
0.000164224,229,601,1,137629
9.14E-05,7,337,0.0625,2359
4.52E-05,846,62,0.000976562,52452
0.000115936,889,317,0.000976562,281813
0.000229472,106,930,1,98580
6.16E-05,386,147,0.5,56742
0.000190496,12,910,1,10920
0.000107168,945,267,1,252315
6.01E-05,905,62,0.000244141,56110
0.000155744,723,499,0.03125,360777
8.25E-05,225,220,0.5,49500
0.000182656,887,528,0.0078125,468336
7.54E-05,510,226,0.5,115260
4.36E-05,765,74,1,56610
0.000210592,950,716,0.0625,680200
5.18E-05,293,154,0.25,45122
7.39E-05,477,237,6.10E-05,113049
0.000116352,161,469,0.000976562,75509
0.00011776,521,463,1.53E-05,241223
9.64E-05,597,365,0.015625,217905
0.000153024,475,568,0.0078125,269800
0.000210976,147,949,7.63E-06,139503
0.000118176,907,353,0.00390625,320171
0.00024384,154,1019,0.000976562,156926
4.04E-05,184,63,0.125,11592
8.84E-05,565,317,0.03125,179105
7.40E-05,612,210,0.000976562,128520
0.000171328,848,519,0.5,440112
3.21E-05,993,28,0.25,27804
0.000183872,352,756,0.5,266112
9.65E-05,824,306,0.015625,252144
0.000256928,548,846,0.00012207,463608
6.08E-05,830,61,1,50630
0.000267616,814,874,1.91E-06,711436
4.20E-05,53,94,1,4982
0.000291808,1003,969,0.125,971907
0.00010832,707,408,0.25,288456
9.99E-05,946,276,1,261096
0.00017504,903,537,3.05E-05,484911
0.00018768,131,760,0.5,99560
0.000275168,508,968,0.25,491744
0.000173952,913,549,3.81E-06,501237
0.000275104,810,955,0.125,773550
0.000170336,932,514,0.000488281,479048
0.000154784,390,540,1,210600
0.000167072,763,522,1,398286
2.68E-05,763,14,0.015625,10682
0.000156,112,723,0.00012207,80976
8.06E-05,285,201,1,57285
9.12E-05,595,233,1.53E-05,138635
0.000183328,48,738,0.00390625,35424
0.00017168,381,645,0.000488281,245745
0.000164256,320,744,0.000244141,238080
0.000154208,404,510,0.125,206040
0.00014752,805,481,0.03125,387205
0.000100192,384,380,0.00012207,145920
4.43E-05,975,91,0.0078125,88725
0.000153792,464,678,7.63E-06,314592
5.32E-05,131,133,0.000244141,17423
0.000173696,273,672,0.25,183456
9.24E-05,925,215,0.0625,198875
0.000155488,128,616,0.015625,78848
0.000181504,571,663,0.000488281,378573
0.000228992,112,1016,0.00390625,113792
0.000191328,365,806,0.00012207,294190
6.96E-05,521,134,0.5,69814
0.000116992,940,365,0.00390625,343100
0.000227008,67,1003,1.53E-05,67201
4.35E-05,144,84,0.00012207,12096
4.78E-05,635,35,0.0625,22225
8.50E-05,479,238,1,114002
9.27E-05,75,362,0.5,27150
0.000112192,657,322,1,211554
0.000155392,191,675,0.03125,128925
0.000218336,239,871,0.03125,208169
0.000149216,621,550,0.00195312,341550
9.97E-05,166,312,0.0625,51792
0.000169888,79,657,0.000488281,51903
0.000153344,574,537,0.0078125,308238
0.000192736,738,593,0.0078125,437634
0.000135968,716,515,0.0625,368740
0.000100704,529,379,0.25,200491
0.000117216,58,439,0.00012207,25462
0.000190688,61,806,0.000976562,49166
0.000256608,899,868,0.00195312,780332
0.000246368,608,827,6.10E-05,502816
8.06E-05,229,263,3.05E-05,60227
8.04E-05,451,256,0.015625,115456
0.000183456,265,785,0.0625,208025
7.24E-05,945,247,1.53E-05,233415
0.000120512,70,398,0.0078125,27860
0.000244768,734,768,6.10E-05,563712
0.000249888,113,1016,0.000488281,114808
0.00017888,348,693,0.5,241164
0.000257728,549,884,0.25,485316
0.000210112,778,626,6.10E-05,487028
0.000118336,908,395,3.05E-05,358660
0.000108128,560,444,0.0078125,248640
0.000293792,899,985,0.00390625,885515
0.000149152,256,672,0.03125,172032
3.40E-05,378,47,0.03125,17766
0.000128608,874,432,7.63E-06,377568
0.0001544,996,418,1,416328
0.000108736,600,350,1,210000
6.21E-05,862,121,0.000976562,104302
2.49E-05,618,15,1,9270
0.00015088,127,626,0.125,79502
5.24E-05,623,52,0.5,32396
0.000208928,698,622,0.00012207,434156
3.44E-05,486,42,6.10E-05,20412
9.28E-05,217,339,0.125,73563
6.20E-05,271,143,0.0078125,38753
0.000156608,362,659,0.0078125,238558
0.000221056,350,993,0.03125,347550
4.31E-05,228,84,0.5,19152
0.000119872,818,399,0.125,326382
0.000235936,798,732,3.05E-05,584136
0.000160288,378,635,0.5,240030
0.00017328,534,712,3.05E-05,380208
0.000107712,279,399,0.000488281,111321
0.00021184,794,641,0.125,508954
0.000127936,930,412,0.000488281,383160
0.000136032,330,577,0.000488281,190410
8.93E-05,500,345,0.000488281,172500
0.00028464,919,992,0.0625,911648
0.000292672,775,962,0.00195312,745550
0.000145696,14,648,0.0078125,9072
0.000173984,163,660,0.5,107580
0.000273888,997,902,0.000244141,899294
3.60E-05,512,71,0.015625,36352
9.88E-05,740,290,0.015625,214600
0.000298944,823,1000,0.25,823000
6.07E-05,445,186,0.5,82770
3.43E-05,1004,22,0.0078125,22088
0.000230976,455,887,0.000488281,403585
0.000179776,848,542,0.0078125,459616
0.000161792,321,623,1,199983
8.04E-05,916,257,0.015625,235412
0.000174368,390,714,0.00012207,278460
0.00014592,330,549,0.000976562,181170
0.000196864,773,668,0.000244141,516364
0.000262816,506,894,0.00012207,452364
9.98E-05,901,347,0.00012207,312647
0.000281472,612,944,0.00390625,577728
0.000135296,322,551,0.0625,177422
4.37E-05,311,89,0.000976562,27679
0.00024848,646,873,7.63E-06,563958
0.000256736,382,1019,0.000976562,389258
0.000154912,117,581,0.015625,67977
8.11E-05,176,225,0.03125,39600
0.00027024,401,988,0.00012207,396188
0.000111744,431,400,0.0625,172400
9.35E-05,203,316,0.125,64148
0.000193472,28,896,0.015625,25088
0.00011232,328,387,0.03125,126936
0.000109472,389,408,0.5,158712
0.000165824,944,491,0.25,463504
0.00020352,333,888,0.000976562,295704
0.000244576,808,833,0.000976562,673064
9.58E-05,280,358,1.53E-05,100240
9.79E-05,512,374,0.000244141,191488
9.10E-05,988,316,1.53E-05,312208
3.37E-05,201,18,0.000488281,3618
0.000111584,654,299,0.000488281,195546
3.51E-05,320,29,0.0625,9280
0.000205088,1020,630,0.5,642600
0.000234784,254,957,0.015625,243078
0.000127584,829,421,0.000244141,349009
0.000120096,380,370,0.03125,140600
0.000152448,352,714,0.25,251328
0.000203072,806,616,0.0625,496496
0.00028496,565,949,0.00012207,536185
0.00010704,237,428,0.000244141,101436
5.54E-05,204,126,0.00195312,25704
0.000250848,879,794,6.10E-05,697926
0.000228992,251,1002,0.125,251502
0.000117856,105,430,0.125,45150
0.000171072,304,703,0.000976562,213712
9.06E-05,454,332,0.00390625,150728
0.000138784,593,568,6.10E-05,336824
3.80E-05,416,47,0.25,19552
0.000203904,269,907,0.5,243983
0.00022512,302,913,1,275726
0.000190368,544,738,1.53E-05,401472
0.000144928,549,522,0.000488281,286578
8.39E-05,527,266,0.00195312,140182
0.0001776,502,654,0.125,328308
0.00012704,641,414,0.125,265374
6.36E-05,951,202,0.5,192102
2.27E-05,188,5,0.5,940
0.000239744,922,720,1,663840
0.000116928,17,466,0.125,7922
0.000115648,204,437,0.5,89148
4.60E-05,331,112,0.00012207,37072
0.000239456,663,818,0.0625,542334
0.000257504,622,900,1.91E-06,559800
0.00023056,753,696,1.53E-05,524088
3.28E-05,722,17,0.00390625,12274
4.35E-05,396,88,6.10E-05,34848
0.000159264,318,645,0.015625,205110
6.43E-05,752,105,0.25,78960
0.00021456,35,927,0.0078125,32445
0.000136672,946,436,0.00012207,412456
0.000142016,39,602,0.000244141,23478
5.96E-05,585,135,3.05E-05,78975
0.000119232,248,475,0.00012207,117800
0.000229632,691,720,7.63E-06,497520
0.00016208,87,611,0.000976562,53157
7.87E-05,547,125,6.10E-05,68375
0.000214624,281,870,0.00012207,244470
0.000109472,710,429,3.05E-05,304590
0.000113408,453,331,0.0078125,149943
9.05E-05,301,230,0.25,69230
0.000165088,805,531,0.03125,427455
8.52E-05,896,333,0.000488281,298368
0.000299744,745,989,7.63E-06,736805
0.000137216,13,603,0.00390625,7839
0.000194304,965,556,0.00390625,536540
0.00011232,33,371,1,12243
0.000296,513,973,0.00012207,499149
0.000275808,715,903,0.00390625,645645
8.37E-05,500,284,0.00195312,142000
0.000290976,841,923,0.00195312,776243
0.00022656,685,776,0.00012207,531560
6.36E-05,603,189,0.000976562,113967
5.18E-05,280,132,6.10E-05,36960
0.000175968,130,763,0.25,99190
0.00019344,77,823,3.05E-05,63371
0.000181984,195,772,7.63E-06,150540
4.74E-05,799,114,6.10E-05,91086
0.00016336,226,690,0.25,155940
0.00010736,911,399,0.25,363489
0.000201952,411,838,0.000244141,344418
4.39E-05,388,100,0.125,38800
0.000245696,983,841,0.015625,826703
0.00011904,948,421,0.000244141,399108
0.000271104,610,887,1,541070
0.00012704,494,497,0.00390625,245518
0.000212,47,907,0.000488281,42629
8.25E-05,572,297,0.25,169884
0.000119328,393,479,3.05E-05,188247
0.000295808,667,964,1,642988
5.55E-05,666,161,0.000244141,107226
7.44E-05,465,258,0.03125,119970
9.17E-05,833,304,0.00390625,253232
0.000100352,1013,356,0.03125,360628
0.000125504,898,448,0.03125,402304
0.000246592,697,828,3.05E-05,577116
0.000257408,1000,931,0.000488281,931000
8.28E-05,460,292,0.0625,134320
0.000198496,154,904,7.63E-06,139216
5.59E-05,991,60,3.05E-05,59460
9.01E-05,860,326,0.00390625,280360
0.000203328,256,942,3.05E-05,241152
0.000117184,170,464,0.000244141,78880
6.18E-05,793,184,0.0625,145912
9.74E-05,278,372,0.0625,103416
0.000273408,636,931,7.63E-06,592116
0.00018128,329,782,0.0625,257278
0.000290912,977,952,1,930104
6.29E-05,786,191,0.0625,150126
0.00011616,501,446,6.10E-05,223446
4.43E-05,239,89,0.00195312,21271
0.000181184,40,834,0.0625,33360
0.00017664,442,761,0.000244141,336362
0.0002096,181,919,1.53E-05,166339
8.04E-05,847,253,0.00012207,214291
0.0002936,762,950,1.53E-05,723900
0.000125344,628,412,0.00195312,258736
0.0001192,252,485,0.000488281,122220
7.00E-05,878,116,0.015625,101848
0.000126208,563,415,0.00012207,233645
5.19E-05,33,144,0.25,4752
6.52E-05,155,199,0.25,30845
0.000182048,727,600,0.125,436200
0.000235008,575,755,0.00012207,434125
0.000183296,273,789,0.25,215397
0.000155424,674,562,0.000488281,378788
0.00012144,275,362,1,99550
0.000200256,380,884,0.0625,335920
7.28E-05,670,232,0.015625,155440
2.39E-05,136,11,0.0078125,1496
0.000193792,171,844,0.03125,144324
0.000100064,782,374,0.015625,292468
4.40E-05,529,72,0.000244141,38088
3.27E-05,186,38,0.0625,7068
0.000284768,900,957,0.000244141,861300
0.0001008,760,308,1,234080
0.000296928,871,978,0.000488281,851838
0.00011616,10,510,0.000244141,5100
0.000164736,412,695,6.10E-05,286340
0.000108384,884,345,0.015625,304980
0.000237984,202,1012,0.00195312,204424
0.00020816,361,841,0.00195312,303601
0.000202176,911,595,3.05E-05,542045
2.90E-05,649,6,0.015625,3894
0.00021008,45,831,0.03125,37395
3.49E-05,431,44,0.25,18964
0.00010144,194,283,0.000244141,54902
0.000142464,349,526,0.00012207,183574
0.00012224,208,465,3.05E-05,96720
0.000216288,950,680,1.53E-05,646000
0.000156672,194,642,6.10E-05,124548
0.000199072,244,864,3.05E-05,210816
0.000238816,680,779,0.000244141,529720
0.000118272,13,502,0.000244141,6526
0.000117024,456,399,1.53E-05,181944
0.0002936,1017,959,0.125,975303
9.16E-05,678,242,1.53E-05,164076
4.52E-05,432,100,0.00012207,43200
0.000167616,189,698,0.00390625,131922
0.000231456,292,1015,0.125,296380
0.000136352,293,561,0.000976562,164373
3.16E-05,219,37,0.25,8103
3.74E-05,455,34,0.00195312,15470
0.00018992,689,596,3.05E-05,410644
0.000154304,39,648,0.00012207,25272
0.000191072,250,766,3.05E-05,191500
8.17E-05,615,257,0.000976562,158055
6.05E-05,992,173,0.0625,171616
4.30E-05,555,50,0.00012207,27750
0.000252192,883,775,0.5,684325
0.000110432,622,340,0.015625,211480
0.00014432,530,503,0.125,266590
0.000109376,1003,391,3.05E-05,392173
0.000275648,658,894,0.00195312,588252
0.000252384,982,759,0.125,745338
0.000183104,437,795,0.0078125,347415
0.000120288,146,455,1.53E-05,66430
0.00011552,976,383,0.00195312,373808